      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.193        0.314        0.000        0.000  5  0.5419242E+02 -0.7571939E+01  0.5371988E+02 -0.7140985E+01
       1.193        0.377        0.000        0.000  5  0.6015228E+02 -0.1654673E+03 -0.5822768E+02 -0.1509419E+02
       1.193        0.440        0.000        0.000  5  0.1504017E+03 -0.1702243E+03 -0.1482179E+03 -0.2553692E+02
       1.193        0.502        0.000        0.000  5  0.1916593E+03  0.1732360E+03 -0.1903253E+03  0.2257350E+02
       1.193        0.565        0.000        0.000  5  0.2197846E+03  0.1652225E+03 -0.2125149E+03  0.5605938E+02
       1.193        0.628        0.000        0.000  5  0.2341687E+03  0.1682691E+03 -0.2292777E+03  0.4761010E+02
       1.193        0.691        0.000        0.000  5  0.2622545E+03 -0.1725962E+03 -0.2600680E+03 -0.3379454E+02
       1.193        0.754        0.000        0.000  5  0.2739365E+03 -0.1337616E+03 -0.1894707E+03 -0.1978435E+03
       1.193        0.816        0.000        0.000  5  0.4458638E+03 -0.1130911E+03 -0.1748650E+03 -0.4101424E+03
       1.193        0.879        0.000        0.000  5  0.5625233E+03 -0.9231237E+02 -0.2269644E+02 -0.5620652E+03
       1.193        0.942        0.000        0.000  5  0.5131556E+03 -0.8399734E+02  0.5366309E+02 -0.5103420E+03
       1.193        1.005        0.000        0.000  5  0.4620143E+03 -0.7857211E+02  0.9154093E+02 -0.4528549E+03
       1.193        1.068        0.000        0.000  5  0.3509662E+03 -0.6331536E+02  0.1576117E+03 -0.3135855E+03
       1.193        1.130        0.000        0.000  5  0.2227215E+03 -0.4825009E+02  0.1483059E+03 -0.1661632E+03
       1.193        1.193        0.000        0.000  5  0.1876078E+03 -0.2086881E+02  0.1753004E+03 -0.6683141E+02
       1.256        0.063        0.000        0.000  5  0.1487632E+03 -0.1273737E+03 -0.9030099E+02 -0.1182210E+03
       1.256        0.126        0.000        0.000  5  0.5112889E+02  0.1509578E+03 -0.4470008E+02  0.2482069E+02
       1.256        0.188        0.000        0.000  5  0.2346498E+03 -0.1718172E+03 -0.2322608E+03 -0.3339795E+02
       1.256        0.251        0.000        0.000  5  0.2055077E+03 -0.1789809E+03 -0.2054752E+03 -0.3654961E+01
       1.256        0.314        0.000        0.000  5  0.1108729E+03 -0.3640007E+02  0.8924083E+02 -0.6579417E+02
       1.256        0.377        0.000        0.000  5  0.7024321E+02 -0.8480350E+02  0.6362053E+01 -0.6995451E+02
       1.256        0.440        0.000        0.000  5  0.1047066E+03 -0.1441994E+03 -0.8492317E+02 -0.6124975E+02
       1.256        0.502        0.000        0.000  5  0.1153081E+03 -0.1394490E+03 -0.8761434E+02 -0.7496462E+02
       1.256        0.565        0.000        0.000  5  0.1286758E+03 -0.1438855E+03 -0.1039495E+03 -0.7584174E+02
       1.256        0.628        0.000        0.000  5  0.2250823E+03 -0.1509279E+03 -0.1967240E+03 -0.1093697E+03
       1.256        0.691        0.000        0.000  5  0.3318501E+03 -0.1174974E+03 -0.1532180E+03 -0.2943616E+03
       1.256        0.754        0.000        0.000  5  0.4323539E+03 -0.1164817E+03 -0.1927919E+03 -0.3869899E+03
       1.256        0.816        0.000        0.000  5  0.6223415E+03 -0.1055058E+03 -0.1663740E+03 -0.5996904E+03
       1.256        0.879        0.000        0.000  5  0.5400624E+03 -0.9226024E+02 -0.2129925E+02 -0.5396423E+03
       1.256        0.942        0.000        0.000  5  0.4815366E+03 -0.8489735E+02  0.4282796E+02 -0.4796283E+03
       1.256        1.005        0.000        0.000  5  0.3709131E+03 -0.7078977E+02  0.1220435E+03 -0.3502598E+03
       1.256        1.068        0.000        0.000  5  0.2829816E+03 -0.4462355E+02  0.2014086E+03 -0.1987792E+03
       1.256        1.130        0.000        0.000  5  0.2666095E+03 -0.7447823E+01  0.2643602E+03 -0.3455879E+02
       1.256        1.193        0.000        0.000  5  0.2876841E+03  0.1584398E+02  0.2767546E+03  0.7854315E+02
       1.256        1.256        0.000        0.000  5  0.3269219E+03  0.2091605E+02  0.3053792E+03  0.1167110E+03
       1.319        0.063        0.000        0.000  5  0.3383826E+03  0.7536613E+02  0.8548943E+02  0.3274055E+03
       1.319        0.126        0.000        0.000  5  0.2265852E+03  0.1416453E+03 -0.1776844E+03  0.1406025E+03
       1.319        0.188        0.000        0.000  5  0.4016279E+02 -0.9360552E+02 -0.2525712E+01 -0.4008329E+02
       1.319        0.251        0.000        0.000  5  0.1622784E+03  0.1785503E+03 -0.1622265E+03  0.4105626E+01
       1.319        0.314        0.000        0.000  5  0.7807142E+02  0.1138283E+02  0.7653578E+02  0.1540846E+02
       1.319        0.377        0.000        0.000  5  0.5913872E+02 -0.1741871E+03 -0.5883463E+02 -0.5989564E+01
       1.319        0.440        0.000        0.000  5  0.1024262E+03 -0.9976589E+02 -0.1737383E+02 -0.1009420E+03
       1.319        0.502        0.000        0.000  5  0.1514889E+03 -0.8091789E+02  0.2391249E+02 -0.1495897E+03
       1.319        0.565        0.000        0.000  5  0.1808781E+03 -0.1021869E+03 -0.3818349E+02 -0.1768019E+03
       1.319        0.628        0.000        0.000  5  0.3943075E+03 -0.9831596E+02 -0.5702946E+02 -0.3901616E+03
       1.319        0.691        0.000        0.000  5  0.5472159E+03 -0.9786967E+02 -0.7492496E+02 -0.5420623E+03
       1.319        0.754        0.000        0.000  5  0.7541445E+03 -0.8852161E+02  0.1945693E+02 -0.7538935E+03
       1.319        0.816        0.000        0.000  5  0.4562100E+03 -0.7682947E+02  0.1039475E+03 -0.4442099E+03
       1.319        0.879        0.000        0.000  5  0.4275614E+03 -0.7889114E+02  0.8237986E+02 -0.4195502E+03
       1.319        0.942        0.000        0.000  5  0.3848942E+03 -0.6704893E+02  0.1500874E+03 -0.3544253E+03
       1.319        1.005        0.000        0.000  5  0.2898236E+03 -0.4312598E+02  0.2115284E+03 -0.1981248E+03
       1.319        1.068        0.000        0.000  5  0.2370878E+03 -0.3958261E+01  0.2365223E+03 -0.1636612E+02
       1.319        1.130        0.000        0.000  5  0.3459807E+03  0.3224784E+02  0.2926124E+03  0.1846093E+03
       1.319        1.193        0.000        0.000  5  0.4268784E+03  0.4742780E+02  0.2887912E+03  0.3143641E+03
       1.319        1.256        0.000        0.000  5  0.3690430E+03  0.3981628E+02  0.2834625E+03  0.2363085E+03
       1.319        1.319        0.000        0.000  5  0.1925074E+03  0.5961869E+02  0.9736109E+02  0.1660721E+03
       1.382        0.063        0.000        0.000  5  0.2451674E+03 -0.1797934E+03 -0.2451658E+03 -0.8838204E+00
       1.382        0.126        0.000        0.000  5  0.1397552E+03 -0.1113735E+03 -0.5093319E+02 -0.1301434E+03
       1.382        0.188        0.000        0.000  5  0.1736037E+03  0.8382303E+02  0.1867968E+02  0.1725958E+03
       1.382        0.251        0.000        0.000  5  0.5804418E+03  0.1423867E+03 -0.4597961E+03  0.3542601E+03
       1.382        0.314        0.000        0.000  5  0.1327098E+03 -0.1436047E+03 -0.1068237E+03 -0.7874378E+02
       1.382        0.377        0.000        0.000  5  0.1847428E+03 -0.1191975E+03 -0.9012154E+02 -0.1612699E+03
       1.382        0.440        0.000        0.000  5  0.2350282E+03 -0.1051758E+03 -0.6152602E+02 -0.2268321E+03
       1.382        0.502        0.000        0.000  5  0.2916142E+03 -0.9967119E+02 -0.4898940E+02 -0.2874698E+03
       1.382        0.565        0.000        0.000  5  0.3914553E+03 -0.1022942E+03 -0.8335327E+02 -0.3824781E+03
       1.382        0.628        0.000        0.000  5  0.5251390E+03 -0.9367462E+02 -0.3365633E+02 -0.5240594E+03
       1.382        0.691        0.000        0.000  5  0.5274476E+03 -0.7185542E+02  0.1642556E+03 -0.5012195E+03
       1.382        0.754        0.000        0.000  5  0.3632381E+03 -0.7281747E+02  0.1073066E+03 -0.3470262E+03
       1.382        0.816        0.000        0.000  5  0.3006155E+03 -0.5088564E+02  0.1896494E+03 -0.2332440E+03
       1.382        0.879        0.000        0.000  5  0.2587786E+03 -0.2933826E+02  0.2255883E+03 -0.1267924E+03
       1.382        0.942        0.000        0.000  5  0.3026781E+03 -0.1510256E+02  0.2922239E+03 -0.7886209E+02
       1.382        1.005        0.000        0.000  5  0.3226614E+03  0.5737060E+00  0.3226452E+03  0.3230774E+01
       1.382        1.068        0.000        0.000  5  0.3246902E+03  0.2044904E+02  0.3042293E+03  0.1134384E+03
       1.382        1.130        0.000        0.000  5  0.3454895E+03  0.3979967E+02  0.2654352E+03  0.2211497E+03
       1.382        1.193        0.000        0.000  5  0.3781484E+03  0.5780653E+02  0.2014698E+03  0.3200096E+03
       1.382        1.256        0.000        0.000  5  0.3347299E+03  0.8690745E+02  0.1805835E+02  0.3342425E+03
       1.382        1.319        0.000        0.000  5  0.4038623E+03  0.1448824E+03 -0.3303486E+03  0.2323244E+03
       1.382        1.382        0.000        0.000  5  0.6457145E+03  0.1502728E+03 -0.5607358E+03  0.3201915E+03
       1.444        0.063        0.000        0.000  5  0.1516403E+03 -0.7701790E+02  0.3406549E+02 -0.1477644E+03
       1.444        0.126        0.000        0.000  5  0.1431989E+02 -0.8528134E+02  0.1177996E+01 -0.1427135E+02
       1.444        0.188        0.000        0.000  5  0.1283176E+03 -0.1521312E+03 -0.1134353E+03 -0.5998191E+02
       1.444        0.251        0.000        0.000  5  0.1732088E+03 -0.1641227E+03 -0.1666008E+03 -0.4738596E+02
       1.444        0.314        0.000        0.000  5  0.2469105E+03 -0.1005880E+03 -0.4536852E+02 -0.2427066E+03
       1.444        0.377        0.000        0.000  5  0.2323889E+03 -0.8356768E+02  0.2603442E+02 -0.2309259E+03
       1.444        0.440        0.000        0.000  5  0.2628777E+03 -0.1055720E+03 -0.7056943E+02 -0.2532285E+03
       1.444        0.502        0.000        0.000  5  0.4148337E+03 -0.1003417E+03 -0.7447028E+02 -0.4080945E+03
       1.444        0.565        0.000        0.000  5  0.6229797E+03 -0.9603699E+02 -0.6551910E+02 -0.6195248E+03
       1.444        0.628        0.000        0.000  5  0.8545992E+03 -0.5188082E+02  0.5275435E+03 -0.6723375E+03
       1.444        0.691        0.000        0.000  5  0.2172025E+03 -0.6085398E+02  0.1057857E+03 -0.1897006E+03
       1.444        0.754        0.000        0.000  5  0.2467419E+03 -0.4588183E+02  0.1717670E+03 -0.1771374E+03
       1.444        0.816        0.000        0.000  5  0.2761270E+03 -0.5408505E+01  0.2748977E+03 -0.2602666E+02
       1.444        0.879        0.000        0.000  5  0.3332087E+03  0.2172600E+02  0.3095391E+03  0.1233433E+03
       1.444        0.942        0.000        0.000  5  0.3793616E+03  0.3501965E+02  0.3106802E+03  0.2176995E+03
       1.444        1.005        0.000        0.000  5  0.3971670E+03  0.3481422E+02  0.3260771E+03  0.2267495E+03
       1.444        1.068        0.000        0.000  5  0.4096159E+03  0.3976804E+02  0.3148474E+03  0.2620235E+03
       1.444        1.130        0.000        0.000  5  0.3476616E+03  0.6086442E+02  0.1692687E+03  0.3036720E+03
       1.444        1.193        0.000        0.000  5  0.2908604E+03  0.1024713E+03 -0.6281131E+02  0.2839974E+03
       1.444        1.256        0.000        0.000  5  0.5354050E+03  0.1337692E+03 -0.3703691E+03  0.3866332E+03
       1.444        1.319        0.000        0.000  5  0.7703760E+03  0.1483050E+03 -0.6554800E+03  0.4047531E+03
       1.444        1.382        0.000        0.000  5  0.8235513E+03  0.1423452E+03 -0.6520101E+03  0.5031098E+03
       1.444        1.444        0.000        0.000  5  0.7344460E+03  0.1597946E+03 -0.6892488E+03  0.2536672E+03
       1.507        0.063        0.000        0.000  5  0.6621246E+03  0.1055685E+03 -0.1777082E+03  0.6378314E+03
       1.507        0.126        0.000        0.000  5  0.6475831E+03  0.1471091E+03 -0.5437794E+03  0.3516644E+03
       1.507        0.188        0.000        0.000  5  0.1270344E+03 -0.9047895E+02 -0.1061898E+01 -0.1270300E+03
       1.507        0.251        0.000        0.000  5  0.7894489E+02 -0.1299187E+03 -0.5065891E+02 -0.6054727E+02
       1.507        0.314        0.000        0.000  5  0.1938307E+03  0.9279503E+02 -0.9451824E+01  0.1936001E+03
       1.507        0.377        0.000        0.000  5  0.4591487E+03  0.1589192E+03 -0.4284197E+03  0.1651488E+03
       1.507        0.440        0.000        0.000  5  0.3211996E+03 -0.1160094E+03 -0.1408520E+03 -0.2886692E+03
       1.507        0.502        0.000        0.000  5  0.6235057E+03 -0.1021687E+03 -0.1314292E+03 -0.6094963E+03
       1.507        0.565        0.000        0.000  5  0.1279922E+04 -0.4089136E+02  0.9675596E+03 -0.8378710E+03
       1.507        0.628        0.000        0.000  5  0.4517884E+03  0.4115208E+02  0.3401811E+03  0.2973038E+03
       1.507        0.691        0.000        0.000  5  0.3092806E+03  0.3295650E+02  0.2595124E+03  0.1682493E+03
       1.507        0.754        0.000        0.000  5  0.4163930E+03  0.3468100E+02  0.3424136E+03  0.2369305E+03
       1.507        0.816        0.000        0.000  5  0.4292632E+03  0.3820339E+02  0.3373237E+03  0.2654799E+03
       1.507        0.879        0.000        0.000  5  0.4305239E+03  0.4605816E+02  0.2987525E+03  0.3099964E+03
       1.507        0.942        0.000        0.000  5  0.3848529E+03  0.6435632E+02  0.1665540E+03  0.3469460E+03
       1.507        1.005        0.000        0.000  5  0.3332594E+03  0.9610111E+02 -0.3541993E+02  0.3313717E+03
       1.507        1.068        0.000        0.000  5  0.4139743E+03  0.1189251E+03 -0.2002254E+03  0.3623320E+03
       1.507        1.130        0.000        0.000  5  0.6351357E+03  0.1375673E+03 -0.4687748E+03  0.4285412E+03
       1.507        1.193        0.000        0.000  5  0.7639640E+03  0.1532747E+03 -0.6823519E+03  0.3435649E+03
       1.507        1.256        0.000        0.000  5  0.8918647E+03  0.1540932E+03 -0.8022375E+03  0.3896635E+03
       1.507        1.319        0.000        0.000  5  0.9384845E+03  0.1644373E+03 -0.9040772E+03  0.2517887E+03
       1.507        1.382        0.000        0.000  5  0.8537831E+03 -0.1727142E+03 -0.8468896E+03 -0.1082755E+03
       1.507        1.444        0.000        0.000  5  0.1077722E+04 -0.1376838E+03 -0.7969107E+03 -0.7255461E+03
       1.507        1.507        0.000        0.000  5  0.1861831E+04 -0.1048592E+03 -0.4774558E+03 -0.1799569E+04
       1.570        0.063        0.000        0.000  5  0.2885833E+04  0.1731090E+03 -0.2864987E+04  0.3462456E+03
       1.570        0.126        0.000        0.000  5  0.4835177E+03 -0.1424282E+03 -0.3832311E+03 -0.2948275E+03
       1.570        0.188        0.000        0.000  5  0.1261485E+03 -0.1330535E+03 -0.8611922E+02 -0.9217879E+02
       1.570        0.251        0.000        0.000  5  0.6089618E+03 -0.1547131E+03 -0.5506111E+03 -0.2601190E+03
       1.570        0.314        0.000        0.000  5  0.4870804E+03 -0.1271053E+03 -0.2938469E+03 -0.3884601E+03
       1.570        0.377        0.000        0.000  5  0.2574307E+03 -0.1419857E+03 -0.2028185E+03 -0.1585409E+03
       1.570        0.440        0.000        0.000  5  0.9667591E+03 -0.9962021E+02 -0.1615613E+03 -0.9531637E+03
       1.570        0.502        0.000        0.000  5  0.1463800E+04 -0.3883861E+02  0.1140177E+04 -0.9179911E+03
       1.570        0.565        0.000        0.000  5  0.6364376E+03  0.4790676E+02  0.4266289E+03  0.4722716E+03
       1.570        0.628        0.000        0.000  5  0.4545370E+03  0.6277454E+02  0.2079475E+03  0.4041804E+03
       1.570        0.691        0.000        0.000  5  0.4088244E+03  0.6521597E+02  0.1713788E+03  0.3711694E+03
       1.570        0.754        0.000        0.000  5  0.4891400E+03  0.6901981E+02  0.1751342E+03  0.4567121E+03
       1.570        0.816        0.000        0.000  5  0.5996140E+03  0.8109533E+02  0.9281480E+02  0.5923870E+03
       1.570        0.879        0.000        0.000  5  0.6845073E+03  0.9456113E+02 -0.5443394E+02  0.6823395E+03
       1.570        0.942        0.000        0.000  5  0.7042355E+03  0.1016030E+03 -0.1416423E+03  0.6898443E+03
       1.570        1.005        0.000        0.000  5  0.6173306E+03  0.1191328E+03 -0.3005384E+03  0.5392343E+03
       1.570        1.068        0.000        0.000  5  0.4912557E+03  0.1546162E+03 -0.4438281E+03  0.2105914E+03
       1.570        1.130        0.000        0.000  5  0.6296649E+03  0.1755546E+03 -0.6277707E+03  0.4880455E+02
       1.570        1.193        0.000        0.000  5  0.8677344E+03 -0.1759638E+03 -0.8655822E+03 -0.6107728E+02
       1.570        1.256        0.000        0.000  5  0.8795284E+03 -0.1744863E+03 -0.8754591E+03 -0.8450775E+02
       1.570        1.319        0.000        0.000  5  0.6746039E+03 -0.1395304E+03 -0.5132054E+03 -0.4378476E+03
       1.570        1.382        0.000        0.000  5  0.8605131E+03 -0.1000795E+03 -0.1506025E+03 -0.8472317E+03
       1.570        1.444        0.000        0.000  5  0.1498820E+04 -0.1127596E+03 -0.5798425E+03 -0.1382115E+04
       1.570        1.507        0.000        0.000  5  0.2311159E+04 -0.7410609E+02  0.6329270E+03 -0.2222804E+04
       1.570        1.570        0.000        0.000  5  0.1531415E+04 -0.1082193E+02  0.1504180E+04 -0.2875345E+03
       1.633        0.063        0.000        0.000  5  0.3489470E+04  0.1221643E+03 -0.1857614E+04  0.2953925E+04
       1.633        0.126        0.000        0.000  5  0.5775734E+03  0.9842905E+02 -0.8466331E+02  0.5713345E+03
       1.633        0.188        0.000        0.000  5  0.5292772E+03  0.4689975E+02  0.3616429E+03  0.3864566E+03
       1.633        0.251        0.000        0.000  5  0.5205635E+04  0.7327455E+02  0.1498108E+04  0.4985410E+04
       1.633        0.314        0.000        0.000  5  0.2132222E+04  0.1215254E+03 -0.1114889E+04  0.1817524E+04
       1.633        0.377        0.000        0.000  5  0.3804373E+04  0.1313081E+03 -0.2511295E+04  0.2857735E+04
       1.633        0.440        0.000        0.000  5  0.6569684E+04  0.1790791E+03 -0.6568835E+04  0.1055869E+03
       1.633        0.502        0.000        0.000  5  0.1064128E+04 -0.7208265E+02  0.3273733E+03 -0.1012519E+04
       1.633        0.565        0.000        0.000  5  0.1082396E+03  0.1012110E+02  0.1065552E+03  0.1902086E+02
       1.633        0.628        0.000        0.000  5  0.1953018E+03 -0.4265757E+02  0.1436282E+03 -0.1323395E+03
       1.633        0.691        0.000        0.000  5  0.3675114E+03  0.2448927E+01  0.3671757E+03  0.1570333E+02
       1.633        0.754        0.000        0.000  5  0.4478932E+03  0.3723777E+02  0.3565817E+03  0.2710309E+03
       1.633        0.816        0.000        0.000  5  0.3649334E+03  0.3476308E+02  0.2997989E+03  0.2080793E+03
       1.633        0.879        0.000        0.000  5  0.3637664E+03  0.4495067E+02  0.2574430E+03  0.2570001E+03
       1.633        0.942        0.000        0.000  5  0.4219429E+03  0.5446413E+02  0.2452385E+03  0.3433568E+03
       1.633        1.005        0.000        0.000  5  0.2671713E+03  0.6702737E+02  0.1042747E+03  0.2459823E+03
       1.633        1.068        0.000        0.000  5  0.3352330E+02  0.1205330E+03 -0.1703100E+02  0.2887485E+02
       1.633        1.130        0.000        0.000  5  0.4583232E+03  0.1700297E+03 -0.4514015E+03  0.7935259E+02
       1.633        1.193        0.000        0.000  5  0.1113584E+04  0.1760764E+03 -0.1110974E+04  0.7619806E+02
       1.633        1.256        0.000        0.000  5  0.1012480E+04  0.1666703E+03 -0.9852028E+03  0.2334318E+03
       1.633        1.319        0.000        0.000  5  0.5330259E+03  0.1294618E+03 -0.3387716E+03  0.4115220E+03
       1.633        1.382        0.000        0.000  5  0.1207624E+03  0.1271585E+03 -0.7294310E+02  0.9624378E+02
       1.633        1.444        0.000        0.000  5  0.1315947E+04 -0.1269718E+03 -0.7914396E+03 -0.1051351E+04
       1.633        1.507        0.000        0.000  5  0.1341334E+04 -0.1207960E+03 -0.6867411E+03 -0.1152200E+04
       1.633        1.570        0.000        0.000  5  0.1846364E+04  0.1631637E+03 -0.1767222E+04  0.5347780E+03
       1.633        1.633        0.000        0.000  5  0.2926576E+04 -0.1610448E+03 -0.2767876E+04 -0.9506360E+03
       1.696        0.063        0.000        0.000  5  0.9408640E+03  0.1023581E+03 -0.2013648E+03  0.9190632E+03
       1.696        0.126        0.000        0.000  5  0.6513210E+03  0.4645883E+02  0.4486792E+03  0.4721293E+03
       1.696        0.188        0.000        0.000  5  0.6274534E+03  0.5058969E+02  0.3983511E+03  0.4847827E+03
       1.696        0.251        0.000        0.000  5  0.1740196E+04  0.1125237E+03 -0.6666090E+03  0.1607456E+04
       1.696        0.314        0.000        0.000  5  0.1985611E+04  0.1216699E+03 -0.1042495E+04  0.1689927E+04
       1.696        0.377        0.000        0.000  5  0.2961369E+04  0.1705138E+03 -0.2920874E+04  0.4880611E+03
       1.696        0.440        0.000        0.000  5  0.4645976E+03 -0.7906440E+02  0.8813671E+02 -0.4561610E+03
       1.696        0.502        0.000        0.000  5  0.1772267E+03 -0.6879072E+01  0.1759509E+03 -0.2122719E+02
       1.696        0.565        0.000        0.000  5  0.1334717E+03 -0.3516069E+02  0.1091185E+03 -0.7686255E+02
       1.696        0.628        0.000        0.000  5  0.2132753E+03 -0.1963026E+02  0.2008798E+03 -0.7164965E+02
       1.696        0.691        0.000        0.000  5  0.1539928E+03  0.2844708E+02  0.1353993E+03  0.7335399E+02
       1.696        0.754        0.000        0.000  5  0.1329332E+03  0.2368973E+02  0.1217315E+03  0.5341037E+02
       1.696        0.816        0.000        0.000  5  0.1463805E+03  0.9557016E+02 -0.1420838E+02  0.1456893E+03
       1.696        0.879        0.000        0.000  5  0.1988608E+03  0.1287451E+03 -0.1244585E+03  0.1550990E+03
       1.696        0.942        0.000        0.000  5  0.2351848E+03  0.1312985E+03 -0.1552178E+03  0.1766898E+03
       1.696        1.005        0.000        0.000  5  0.2784138E+03  0.1338388E+03 -0.1928384E+03  0.2008173E+03
       1.696        1.068        0.000        0.000  5  0.3167767E+03  0.1355032E+03 -0.2259536E+03  0.2220191E+03
       1.696        1.130        0.000        0.000  5  0.4192918E+03  0.1490768E+03 -0.3596925E+03  0.2154691E+03
       1.696        1.193        0.000        0.000  5  0.4884561E+03  0.1733474E+03 -0.4851672E+03  0.5658702E+02
       1.696        1.256        0.000        0.000  5  0.4791877E+03 -0.1573662E+03 -0.4422823E+03 -0.1844104E+03
       1.696        1.319        0.000        0.000  5  0.4233663E+03 -0.1274033E+03 -0.2571617E+03 -0.3363138E+03
       1.696        1.382        0.000        0.000  5  0.4644581E+03 -0.1265686E+03 -0.2767171E+03 -0.3730267E+03
       1.696        1.444        0.000        0.000  5  0.5623435E+03 -0.9970706E+02 -0.9481723E+02 -0.5542922E+03
       1.696        1.507        0.000        0.000  5  0.3777758E+03  0.2745519E+00  0.3777714E+03  0.1810232E+01
       1.696        1.570        0.000        0.000  5  0.2921108E+03  0.4442340E+02  0.2086217E+03  0.2044644E+03
       1.696        1.633        0.000        0.000  5  0.1294258E+04 -0.6998655E+02  0.4429478E+03 -0.1216101E+04
       1.696        1.696        0.000        0.000  5  0.8695992E+03 -0.4672948E+02  0.5960613E+03 -0.6331775E+03
       1.758        0.063        0.000        0.000  5  0.1708587E+03 -0.1190540E+03 -0.8297466E+02 -0.1493583E+03
       1.758        0.126        0.000        0.000  5  0.4878495E+03 -0.3930195E+02  0.3775070E+03 -0.3090074E+03
       1.758        0.188        0.000        0.000  5  0.2771965E+03  0.2001664E+02  0.2604519E+03  0.9488244E+02
       1.758        0.251        0.000        0.000  5  0.1741460E+04  0.1448492E+03 -0.1423886E+04  0.1002612E+04
       1.758        0.314        0.000        0.000  5  0.1422357E+04 -0.1367396E+03 -0.1035826E+04 -0.9747626E+03
       1.758        0.377        0.000        0.000  5  0.5793680E+03  0.2774334E+02  0.5127649E+03  0.2697026E+03
       1.758        0.440        0.000        0.000  5  0.4946665E+03  0.6739539E+02  0.1901348E+03  0.4566659E+03
       1.758        0.502        0.000        0.000  5  0.4490692E+03  0.9295765E+02 -0.2317095E+02  0.4484711E+03
       1.758        0.565        0.000        0.000  5  0.1991556E+03  0.1351532E+03 -0.1412003E+03  0.1404472E+03
       1.758        0.628        0.000        0.000  5  0.1397195E+03 -0.9500434E+01  0.1378031E+03 -0.2306140E+02
       1.758        0.691        0.000        0.000  5  0.4818139E+02  0.9929277E+02 -0.7780303E+01  0.4754906E+02
       1.758        0.754        0.000        0.000  5  0.1599686E+03  0.1193250E+03 -0.7834663E+02  0.1394696E+03
       1.758        0.816        0.000        0.000  5  0.3132328E+03  0.1436495E+03 -0.2522796E+03  0.1856604E+03
       1.758        0.879        0.000        0.000  5  0.4506709E+03  0.1655598E+03 -0.4364336E+03  0.1123834E+03
       1.758        0.942        0.000        0.000  5  0.5283813E+03  0.1701125E+03 -0.5205332E+03  0.9073029E+02
       1.758        1.005        0.000        0.000  5  0.6305746E+03  0.1680452E+03 -0.6168983E+03  0.1306174E+03
       1.758        1.068        0.000        0.000  5  0.6889223E+03  0.1635731E+03 -0.6608016E+03  0.1948211E+03
       1.758        1.130        0.000        0.000  5  0.6625588E+03  0.1655161E+03 -0.6415013E+03  0.1657113E+03
       1.758        1.193        0.000        0.000  5  0.4860228E+03  0.1789086E+03 -0.4859347E+03  0.9257686E+01
       1.758        1.256        0.000        0.000  5  0.4691481E+03 -0.1357626E+03 -0.3361237E+03 -0.3272932E+03
       1.758        1.319        0.000        0.000  5  0.5837290E+03 -0.1081327E+03 -0.1816673E+03 -0.5547401E+03
       1.758        1.382        0.000        0.000  5  0.5121351E+03 -0.1164083E+03 -0.2277797E+03 -0.4586924E+03
       1.758        1.444        0.000        0.000  5  0.1991656E+03 -0.6463132E+02  0.8533078E+02 -0.1799600E+03
       1.758        1.507        0.000        0.000  5  0.7732314E+03  0.4898016E+02  0.5074875E+03  0.5833895E+03
       1.758        1.570        0.000        0.000  5  0.9454225E+03  0.2024751E+02  0.8870013E+03  0.3271884E+03
       1.758        1.633        0.000        0.000  5  0.1985743E+04 -0.2645545E+02  0.1777798E+04 -0.8846521E+03
       1.758        1.696        0.000        0.000  5  0.6498195E+03 -0.8699425E+01  0.6423436E+03 -0.9828579E+02
       1.758        1.758        0.000        0.000  5  0.5133062E+03  0.9192902E+02 -0.1727862E+02  0.5130153E+03
       1.821        0.063        0.000        0.000  5  0.1117769E+04  0.5942941E+01  0.1111762E+04  0.1157316E+03
       1.821        0.126        0.000        0.000  5  0.9246680E+03  0.8868016E+02  0.2129834E+02  0.9244227E+03
       1.821        0.188        0.000        0.000  5  0.4545211E+03 -0.1194562E+03 -0.2235142E+03 -0.3957661E+03
       1.821        0.251        0.000        0.000  5  0.2781679E+04 -0.7419539E+02  0.7576118E+03 -0.2676521E+04
       1.821        0.314        0.000        0.000  5  0.9651950E+03  0.3675732E+02  0.7732924E+03  0.5775988E+03
       1.821        0.377        0.000        0.000  5  0.8315737E+03  0.7912244E+02  0.1569271E+03  0.8166326E+03
       1.821        0.440        0.000        0.000  5  0.7989735E+03  0.9758450E+02 -0.1054552E+03  0.7919835E+03
       1.821        0.502        0.000        0.000  5  0.4259144E+03  0.1244420E+03 -0.2408849E+03  0.3512513E+03
       1.821        0.565        0.000        0.000  5  0.1560159E+03 -0.1889099E+02  0.1476123E+03 -0.5051306E+02
       1.821        0.628        0.000        0.000  5  0.6243867E+02  0.4844269E+02  0.4141987E+02  0.4672239E+02
       1.821        0.691        0.000        0.000  5  0.6441221E+02  0.7933302E+02  0.1192272E+02  0.6329914E+02
       1.821        0.754        0.000        0.000  5  0.1142247E+03  0.1677360E+03 -0.1116180E+03  0.2426326E+02
       1.821        0.816        0.000        0.000  5  0.3632190E+03 -0.1767377E+03 -0.3626304E+03 -0.2066997E+02
       1.821        0.879        0.000        0.000  5  0.6032256E+03 -0.1657005E+03 -0.5845364E+03 -0.1489908E+03
       1.821        0.942        0.000        0.000  5  0.7283156E+03 -0.1680598E+03 -0.7125577E+03 -0.1506819E+03
