      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       2.449        0.879        0.000        0.000  6  0.2543191E+02  0.1614051E+03 -0.2410429E+02  0.8109584E+01
       2.449        0.942        0.000        0.000  6  0.2142558E+02  0.1580043E+03 -0.1986605E+02  0.8024685E+01
       2.449        1.005        0.000        0.000  6  0.2370388E+02  0.1519253E+03 -0.2091477E+02  0.1115556E+02
       2.449        1.068        0.000        0.000  6  0.2427791E+02  0.1392802E+03 -0.1840045E+02  0.1583794E+02
       2.449        1.130        0.000        0.000  6  0.1727593E+02  0.1179102E+03 -0.8086654E+01  0.1526643E+02
       2.449        1.193        0.000        0.000  6  0.8966598E+01  0.7768446E+02  0.1912534E+01  0.8760256E+01
       2.449        1.256        0.000        0.000  6  0.1515148E+02  0.4080022E+02  0.1146956E+02  0.9900334E+01
       2.449        1.319        0.000        0.000  6  0.2942451E+02  0.3227119E+02  0.2487932E+02  0.1571055E+02
       2.449        1.382        0.000        0.000  6  0.2742850E+02  0.3700229E+02  0.2190472E+02  0.1650776E+02
       2.449        1.444        0.000        0.000  6  0.1775479E+02  0.6090743E+02  0.8632771E+01  0.1551476E+02
       2.449        1.507        0.000        0.000  6  0.1068423E+02  0.1107929E+02  0.1048510E+02  0.2053159E+01
       2.449        1.570        0.000        0.000  6  0.1717541E+02 -0.6565986E+02  0.7078891E+01 -0.1564877E+02
       2.449        1.633        0.000        0.000  6  0.3289531E+02 -0.9606699E+02 -0.3476747E+01 -0.3271106E+02
       2.449        1.696        0.000        0.000  6  0.2874714E+02 -0.6381913E+02  0.1268341E+02 -0.2579785E+02
       2.449        1.758        0.000        0.000  6  0.1712765E+02 -0.8669702E+02  0.9868253E+00 -0.1709920E+02
       2.449        1.821        0.000        0.000  6  0.2104895E+02 -0.1621370E+03 -0.2003424E+02 -0.6456598E+01
       2.449        1.884        0.000        0.000  6  0.4035135E+02 -0.1787483E+03 -0.4034172E+02 -0.8814552E+00
       2.449        1.947        0.000        0.000  6  0.3994599E+02 -0.1768353E+03 -0.3988507E+02 -0.2205290E+01
       2.449        2.010        0.000        0.000  6  0.1531070E+02  0.4168843E+01  0.1527019E+02  0.1113024E+01
       2.449        2.072        0.000        0.000  6  0.6467074E+02 -0.1639005E+03 -0.6213445E+02 -0.1793362E+02
       2.449        2.135        0.000        0.000  6  0.3295437E+02  0.9165382E+02 -0.9510843E+00  0.3294065E+02
       2.449        2.198        0.000        0.000  6  0.1009643E+02 -0.5423719E+01  0.1005122E+02 -0.9543189E+00
       2.449        2.261        0.000        0.000  6  0.3639275E+02 -0.3183145E+02  0.3091940E+02 -0.1919434E+02
       2.449        2.324        0.000        0.000  6  0.2040048E+02  0.1346680E+03 -0.1434150E+02  0.1450865E+02
       2.449        2.386        0.000        0.000  6  0.1789136E+02  0.2170320E+02  0.1662308E+02  0.6616200E+01
       2.449        2.449        0.000        0.000  6  0.2022108E+02  0.1800000E+03 -0.2022108E+02  0.0000000E+00
       2.512        0.063        0.000        0.000  6  0.1422564E+03  0.1336241E+03 -0.9814622E+02  0.1029767E+03
       2.512        0.126        0.000        0.000  6  0.1624046E+03  0.9557779E+02 -0.1578524E+02  0.1616356E+03
       2.512        0.188        0.000        0.000  6  0.1663055E+03  0.7325263E+02  0.4792130E+02  0.1592516E+03
       2.512        0.251        0.000        0.000  6  0.1825969E+03  0.9333717E+02 -0.1062927E+02  0.1822872E+03
       2.512        0.314        0.000        0.000  6  0.1359542E+03  0.1031213E+03 -0.3086354E+02  0.1324047E+03
       2.512        0.377        0.000        0.000  6  0.2941700E+03  0.1025628E+03 -0.6398474E+02  0.2871271E+03
       2.512        0.440        0.000        0.000  6  0.8757203E+03 -0.3051451E+02  0.7544335E+03 -0.4446528E+03
       2.512        0.502        0.000        0.000  6  0.3458770E+03 -0.6588052E+02  0.1413394E+03 -0.3156803E+03
       2.512        0.565        0.000        0.000  6  0.2379552E+02 -0.1504578E+03 -0.2070193E+02 -0.1173273E+02
       2.512        0.628        0.000        0.000  6  0.2721392E+02 -0.1245165E+03 -0.1542060E+02 -0.2242326E+02
       2.512        0.691        0.000        0.000  6  0.2901914E+02 -0.1185676E+03 -0.1387684E+02 -0.2548615E+02
       2.512        0.754        0.000        0.000  6  0.2497459E+02 -0.1313009E+03 -0.1648356E+02 -0.1876226E+02
       2.512        0.816        0.000        0.000  6  0.1657169E+02 -0.1078094E+03 -0.5068481E+01 -0.1577756E+02
       2.512        0.879        0.000        0.000  6  0.1442534E+02 -0.8177767E+02  0.2063034E+01 -0.1427706E+02
       2.512        0.942        0.000        0.000  6  0.8927273E+01 -0.7502084E+02  0.2307411E+01 -0.8623923E+01
       2.512        1.005        0.000        0.000  6  0.3936583E+01 -0.5018663E+02  0.2520550E+01 -0.3023824E+01
       2.512        1.068        0.000        0.000  6  0.3888193E+01  0.1424792E+03 -0.3083853E+01  0.2368098E+01
       2.512        1.130        0.000        0.000  6  0.1234853E+02  0.1556634E+03 -0.1125124E+02  0.5088786E+01
       2.512        1.193        0.000        0.000  6  0.1434933E+02  0.1641149E+03 -0.1380136E+02  0.3927535E+01
       2.512        1.256        0.000        0.000  6  0.9772502E+01 -0.1550423E+03 -0.8859944E+01 -0.4123491E+01
       2.512        1.319        0.000        0.000  6  0.9984020E+01 -0.1127958E+03 -0.3868297E+01 -0.9204181E+01
       2.512        1.382        0.000        0.000  6  0.3868062E+01  0.1373439E+01  0.3866950E+01  0.9271257E-01
       2.512        1.444        0.000        0.000  6  0.1239126E+02  0.3087876E+02  0.1063487E+02  0.6359483E+01
       2.512        1.507        0.000        0.000  6  0.8183279E+01  0.1532097E+03 -0.7304905E+01  0.3688416E+01
       2.512        1.570        0.000        0.000  6  0.1934840E+02  0.1388676E+03 -0.1457305E+02  0.1272740E+02
       2.512        1.633        0.000        0.000  6  0.1320353E+02  0.4326461E+02  0.9614761E+01  0.9049287E+01
       2.512        1.696        0.000        0.000  6  0.1509683E+02 -0.2206582E+02  0.1399103E+02 -0.5671448E+01
       2.512        1.758        0.000        0.000  6  0.2357297E+02 -0.3812033E+02  0.1854524E+02 -0.1455195E+02
       2.512        1.821        0.000        0.000  6  0.2230670E+02 -0.5076644E+02  0.1410861E+02 -0.1727820E+02
       2.512        1.884        0.000        0.000  6  0.1747441E+02 -0.4899707E+02  0.1146492E+02 -0.1318752E+02
       2.512        1.947        0.000        0.000  6  0.1389763E+02 -0.1256617E+03 -0.8102296E+01 -0.1129146E+02
       2.512        2.010        0.000        0.000  6  0.2936267E+02 -0.1237004E+03 -0.1629189E+02 -0.2442828E+02
       2.512        2.072        0.000        0.000  6  0.8222645E+02 -0.5162236E+02  0.5104963E+02 -0.6446025E+02
       2.512        2.135        0.000        0.000  6  0.2009320E+01 -0.1527563E+03 -0.1786423E+01 -0.9198172E+00
       2.512        2.198        0.000        0.000  6  0.2678547E+02  0.1324979E+03 -0.1809527E+02  0.1974899E+02
       2.512        2.261        0.000        0.000  6  0.1226359E+02  0.1322156E+03 -0.8240182E+01  0.9082674E+01
       2.512        2.324        0.000        0.000  6  0.2249697E+02 -0.3106789E+02  0.1926992E+02 -0.1160963E+02
       2.512        2.386        0.000        0.000  6  0.6719843E+02  0.2984202E+02  0.5828796E+02  0.3343863E+02
       2.512        2.449        0.000        0.000  6  0.2258902E+02  0.7273092E+02  0.6705767E+01  0.2157073E+02
       2.512        2.512        0.000        0.000  6  0.3548603E+01  0.1800000E+03 -0.3548603E+01  0.0000000E+00
       2.575        0.063        0.000        0.000  6  0.4271694E+03  0.1192148E+03 -0.2084953E+03  0.3728316E+03
       2.575        0.126        0.000        0.000  6  0.1072375E+03  0.1482516E+03 -0.9119120E+02  0.5642728E+02
       2.575        0.188        0.000        0.000  6  0.2429530E+03  0.8091526E+02  0.3836107E+02  0.2399054E+03
       2.575        0.251        0.000        0.000  6  0.4733904E+03  0.1662971E+03 -0.4599164E+03  0.1121400E+03
       2.575        0.314        0.000        0.000  6  0.1912409E+03  0.1027617E+03 -0.4224442E+02  0.1865167E+03
       2.575        0.377        0.000        0.000  6  0.1702525E+03  0.1044971E+03 -0.4261944E+02  0.1648317E+03
       2.575        0.440        0.000        0.000  6  0.3749325E+03  0.8645105E+02  0.2320878E+02  0.3742135E+03
       2.575        0.502        0.000        0.000  6  0.7318656E+03 -0.6273786E+02  0.3352400E+03 -0.6505701E+03
       2.575        0.565        0.000        0.000  6  0.3548503E+03 -0.1377025E+03 -0.2624688E+03 -0.2388071E+03
       2.575        0.628        0.000        0.000  6  0.9167036E+02 -0.1308601E+03 -0.5997211E+02 -0.6933109E+02
       2.575        0.691        0.000        0.000  6  0.7457685E+02 -0.1530650E+03 -0.6648684E+02 -0.3378176E+02
       2.575        0.754        0.000        0.000  6  0.4449699E+02 -0.1160369E+03 -0.1953195E+02 -0.3998106E+02
       2.575        0.816        0.000        0.000  6  0.4581079E+02 -0.8718559E+02  0.2249354E+01 -0.4575554E+02
       2.575        0.879        0.000        0.000  6  0.4881513E+02 -0.5083459E+02  0.3082975E+02 -0.3784764E+02
       2.575        0.942        0.000        0.000  6  0.4992236E+02 -0.4215742E+02  0.3700762E+02 -0.3350638E+02
       2.575        1.005        0.000        0.000  6  0.3926710E+02 -0.2928210E+02  0.3424963E+02 -0.1920593E+02
       2.575        1.068        0.000        0.000  6  0.1835933E+02 -0.3988430E+02  0.1408786E+02 -0.1177273E+02
       2.575        1.130        0.000        0.000  6  0.1493939E+02 -0.1686081E+03 -0.1464507E+02 -0.2950810E+01
       2.575        1.193        0.000        0.000  6  0.3340136E+02 -0.1776295E+03 -0.3337278E+02 -0.1381522E+01
       2.575        1.256        0.000        0.000  6  0.4138171E+02 -0.1506225E+03 -0.3606028E+02 -0.2030030E+02
       2.575        1.319        0.000        0.000  6  0.5590754E+02 -0.1373939E+03 -0.4114938E+02 -0.3784682E+02
       2.575        1.382        0.000        0.000  6  0.2804653E+02 -0.1356997E+03 -0.2007261E+02 -0.1958822E+02
       2.575        1.444        0.000        0.000  6  0.1276701E+02 -0.2395664E+02  0.1166717E+02 -0.5183982E+01
       2.575        1.507        0.000        0.000  6  0.2791503E+02  0.1641457E+03 -0.2685312E+02  0.7626162E+01
       2.575        1.570        0.000        0.000  6  0.6160688E+02  0.1244197E+03 -0.3482332E+02  0.5082070E+02
       2.575        1.633        0.000        0.000  6  0.6748501E+02  0.6378109E+02  0.2981501E+02  0.6054165E+02
       2.575        1.696        0.000        0.000  6  0.2553276E+02  0.4108934E+02  0.1924367E+02  0.1678102E+02
       2.575        1.758        0.000        0.000  6  0.4170374E+02 -0.1941968E+02  0.3933115E+02 -0.1386588E+02
       2.575        1.821        0.000        0.000  6  0.5947257E+02 -0.3275129E+02  0.5001803E+02 -0.3217426E+02
       2.575        1.884        0.000        0.000  6  0.7112005E+02 -0.2540180E+02  0.6424429E+02 -0.3050791E+02
       2.575        1.947        0.000        0.000  6  0.3241055E+02 -0.4280412E+02  0.2377900E+02 -0.2202277E+02
       2.575        2.010        0.000        0.000  6  0.6228567E+02 -0.1148516E+03 -0.2617676E+02 -0.5651798E+02
       2.575        2.072        0.000        0.000  6  0.3027155E+03 -0.2881440E+02  0.2652350E+03 -0.1459010E+03
       2.575        2.135        0.000        0.000  6  0.3827597E+02 -0.9842778E+02 -0.5609834E+01 -0.3786264E+02
       2.575        2.198        0.000        0.000  6  0.6616741E+02  0.1399866E+03 -0.5067724E+02  0.4254342E+02
       2.575        2.261        0.000        0.000  6  0.6730785E+02  0.1383951E+03 -0.5032890E+02  0.4469172E+02
       2.575        2.324        0.000        0.000  6  0.6691742E+02 -0.3346887E+02  0.5582154E+02 -0.3690388E+02
       2.575        2.386        0.000        0.000  6  0.1146556E+03  0.3207616E+02  0.9715258E+02  0.6088738E+02
       2.575        2.449        0.000        0.000  6  0.5978754E+02  0.4685692E+02  0.4088407E+02  0.4362387E+02
       2.575        2.512        0.000        0.000  6  0.2550487E+02  0.1224255E+03 -0.1367577E+02  0.2152839E+02
       2.575        2.575        0.000        0.000  6  0.7610969E+02  0.1800000E+03 -0.7610969E+02  0.0000000E+00
       2.638        0.063        0.000        0.000  6  0.1052718E+04  0.1063833E+03 -0.2969309E+03  0.1009974E+04
       2.638        0.126        0.000        0.000  6  0.3089906E+03  0.1120819E+03 -0.1161594E+03  0.2863253E+03
       2.638        0.188        0.000        0.000  6  0.2767679E+02 -0.1361034E+03 -0.1994370E+02 -0.1918994E+02
       2.638        0.251        0.000        0.000  6  0.2399538E+03  0.9596571E+02 -0.2493921E+02  0.2386542E+03
       2.638        0.314        0.000        0.000  6  0.2804638E+03  0.1593079E+03 -0.2623719E+03  0.9910065E+02
       2.638        0.377        0.000        0.000  6  0.1941240E+03  0.1014736E+03 -0.3861460E+02  0.1902447E+03
       2.638        0.440        0.000        0.000  6  0.1633171E+03  0.9775142E+02 -0.2202747E+02  0.1618248E+03
       2.638        0.502        0.000        0.000  6  0.3495101E+03  0.5579551E+02  0.1964764E+03  0.2890576E+03
       2.638        0.565        0.000        0.000  6  0.1104445E+04 -0.1224202E+03 -0.5921203E+03 -0.9323054E+03
       2.638        0.628        0.000        0.000  6  0.7271821E+03 -0.1745870E+03 -0.7239393E+03 -0.6859846E+02
       2.638        0.691        0.000        0.000  6  0.1703183E+03 -0.1272857E+03 -0.1031772E+03 -0.1355094E+03
       2.638        0.754        0.000        0.000  6  0.8284583E+02 -0.1504640E+03 -0.7207967E+02 -0.4084057E+02
       2.638        0.816        0.000        0.000  6  0.6692576E+02 -0.5860101E+02  0.3486796E+02 -0.5712515E+02
       2.638        0.879        0.000        0.000  6  0.8943198E+02 -0.5916476E+02  0.4584024E+02 -0.7679030E+02
       2.638        0.942        0.000        0.000  6  0.9064193E+02 -0.3410221E+02  0.7505502E+02 -0.5082030E+02
       2.638        1.005        0.000        0.000  6  0.7844895E+02 -0.3213065E+02  0.6643352E+02 -0.4172320E+02
       2.638        1.068        0.000        0.000  6  0.5193169E+02 -0.3734826E+02  0.4128376E+02 -0.3150478E+02
       2.638        1.130        0.000        0.000  6  0.1884893E+02 -0.1428969E+03 -0.1503300E+02 -0.1137062E+02
       2.638        1.193        0.000        0.000  6  0.4543416E+02 -0.1757177E+03 -0.4530732E+02 -0.3392573E+01
       2.638        1.256        0.000        0.000  6  0.7412521E+02 -0.1486565E+03 -0.6330766E+02 -0.3855758E+02
       2.638        1.319        0.000        0.000  6  0.1067419E+03 -0.1413463E+03 -0.8335860E+02 -0.6667223E+02
       2.638        1.382        0.000        0.000  6  0.6515170E+02 -0.1407776E+03 -0.5047287E+02 -0.4119749E+02
       2.638        1.444        0.000        0.000  6  0.2218590E+02 -0.6458308E+02  0.9522230E+01 -0.2003849E+02
       2.638        1.507        0.000        0.000  6  0.5164334E+02  0.1692923E+03 -0.5074413E+02  0.9595236E+01
       2.638        1.570        0.000        0.000  6  0.1089152E+03  0.1201381E+03 -0.5468482E+02  0.9419179E+02
       2.638        1.633        0.000        0.000  6  0.1337868E+03  0.6417753E+02  0.5827542E+02  0.1204279E+03
       2.638        1.696        0.000        0.000  6  0.5069617E+02  0.5504356E+02  0.2904655E+02  0.4154997E+02
       2.638        1.758        0.000        0.000  6  0.6482228E+02 -0.1209803E+02  0.6338261E+02 -0.1358578E+02
       2.638        1.821        0.000        0.000  6  0.9995811E+02 -0.3019396E+02  0.8639658E+02 -0.5027181E+02
       2.638        1.884        0.000        0.000  6  0.1270647E+03 -0.2439204E+02  0.1157231E+03 -0.5247491E+02
       2.638        1.947        0.000        0.000  6  0.6254092E+02 -0.3218100E+02  0.5293274E+02 -0.3330902E+02
       2.638        2.010        0.000        0.000  6  0.9424445E+02 -0.9776799E+02 -0.1273829E+02 -0.9337962E+02
       2.638        2.072        0.000        0.000  6  0.6410181E+03 -0.2403980E+02  0.5854178E+03 -0.2611323E+03
       2.638        2.135        0.000        0.000  6  0.7744987E+02 -0.9774416E+02 -0.1043635E+02 -0.7674350E+02
       2.638        2.198        0.000        0.000  6  0.1092685E+03  0.1419016E+03 -0.8598902E+02  0.6742023E+02
       2.638        2.261        0.000        0.000  6  0.1276934E+03  0.1377096E+03 -0.9446046E+02  0.8592339E+02
       2.638        2.324        0.000        0.000  6  0.1137798E+03 -0.3340598E+02  0.9498229E+02 -0.6264351E+02
       2.638        2.386        0.000        0.000  6  0.1605568E+03  0.3342813E+02  0.1339971E+03  0.8844921E+02
       2.638        2.449        0.000        0.000  6  0.1043609E+03  0.3916873E+02  0.8090990E+02  0.6591502E+02
       2.638        2.512        0.000        0.000  6  0.4961305E+02  0.1196420E+03 -0.2453760E+02  0.4312031E+02
       2.638        2.575        0.000        0.000  6  0.1480192E+03  0.1715910E+03 -0.1464279E+03  0.2164609E+02
       2.638        2.638        0.000        0.000  6  0.2837007E+03  0.1800000E+03 -0.2837007E+03  0.0000000E+00
       2.700        0.063        0.000        0.000  6  0.2233877E+04  0.9872118E+02 -0.3387145E+03  0.2208049E+04
       2.700        0.126        0.000        0.000  6  0.8007425E+03  0.9904379E+02 -0.1258682E+03  0.7907880E+03
       2.700        0.188        0.000        0.000  6  0.2493779E+03  0.1038795E+03 -0.5982077E+02  0.2420967E+03
       2.700        0.251        0.000        0.000  6  0.3726923E+03  0.1563689E+03 -0.3414404E+03  0.1493921E+03
       2.700        0.314        0.000        0.000  6  0.2798848E+03  0.1086020E+03 -0.8928100E+02  0.2652629E+03
       2.700        0.377        0.000        0.000  6  0.3908751E+03  0.1407234E+03 -0.3025761E+03  0.2474491E+03
       2.700        0.440        0.000        0.000  6  0.2055248E+03  0.9445065E+02 -0.1594882E+02  0.2049050E+03
       2.700        0.502        0.000        0.000  6  0.1644394E+03  0.7013042E+02  0.5588969E+02  0.1546501E+03
       2.700        0.565        0.000        0.000  6  0.5059014E+03  0.1894205E+02  0.4785055E+03  0.1642215E+03
       2.700        0.628        0.000        0.000  6  0.2157222E+04 -0.1396110E+03 -0.1643075E+04 -0.1397824E+04
       2.700        0.691        0.000        0.000  6  0.1034186E+04 -0.1760670E+03 -0.1031750E+04 -0.7093440E+02
       2.700        0.754        0.000        0.000  6  0.2067555E+03 -0.1169439E+03 -0.9368474E+02 -0.1843122E+03
       2.700        0.816        0.000        0.000  6  0.6017215E+02 -0.8903025E+02  0.1018379E+01 -0.6016354E+02
       2.700        0.879        0.000        0.000  6  0.1434796E+03 -0.4083487E+02  0.1085562E+03 -0.9381859E+02
       2.700        0.942        0.000        0.000  6  0.1247479E+03 -0.3990335E+02  0.9569753E+02 -0.8002507E+02
       2.700        1.005        0.000        0.000  6  0.1199810E+03 -0.2634653E+02  0.1075181E+03 -0.5324747E+02
       2.700        1.068        0.000        0.000  6  0.7974767E+02 -0.4120846E+02  0.5999558E+02 -0.5253782E+02
       2.700        1.130        0.000        0.000  6  0.3172863E+02 -0.1136613E+03 -0.1273365E+02 -0.2906131E+02
       2.700        1.193        0.000        0.000  6  0.5899216E+02 -0.1764174E+03 -0.5887687E+02 -0.3686269E+01
       2.700        1.256        0.000        0.000  6  0.9515751E+02 -0.1435794E+03 -0.7657142E+02 -0.5649574E+02
       2.700        1.319        0.000        0.000  6  0.1586442E+03 -0.1409125E+03 -0.1231371E+03 -0.1000262E+03
       2.700        1.382        0.000        0.000  6  0.1019658E+03 -0.1433129E+03 -0.8176741E+02 -0.6091886E+02
       2.700        1.444        0.000        0.000  6  0.3350882E+02 -0.7977361E+02  0.5949089E+01 -0.3297650E+02
       2.700        1.507        0.000        0.000  6  0.8085632E+02  0.1717218E+03 -0.8001385E+02  0.1164161E+02
       2.700        1.570        0.000        0.000  6  0.1619372E+03  0.1193305E+03 -0.7932446E+02  0.1411782E+03
       2.700        1.633        0.000        0.000  6  0.2075379E+03  0.6394928E+02  0.9114372E+02  0.1864533E+03
       2.700        1.696        0.000        0.000  6  0.7936261E+02  0.5682673E+02  0.4342506E+02  0.6642807E+02
       2.700        1.758        0.000        0.000  6  0.9274488E+02 -0.8217225E+01  0.9179269E+02 -0.1325570E+02
       2.700        1.821        0.000        0.000  6  0.1432146E+03 -0.2889788E+02  0.1253819E+03 -0.6920847E+02
       2.700        1.884        0.000        0.000  6  0.1846574E+03 -0.2494410E+02  0.1674325E+03 -0.7787629E+02
       2.700        1.947        0.000        0.000  6  0.9166648E+02 -0.2970876E+02  0.7961745E+02 -0.4542913E+02
       2.700        2.010        0.000        0.000  6  0.1376607E+03 -0.8042916E+02  0.2288840E+02 -0.1357445E+03
       2.700        2.072        0.000        0.000  6  0.1090478E+04 -0.2208824E+02  0.1010444E+04 -0.4100570E+03
       2.700        2.135        0.000        0.000  6  0.1186630E+03 -0.9798406E+02 -0.1648202E+02 -0.1175128E+03
       2.700        2.198        0.000        0.000  6  0.1553075E+03  0.1424878E+03 -0.1231936E+03  0.9457141E+02
       2.700        2.261        0.000        0.000  6  0.1932679E+03  0.1364782E+03 -0.1401410E+03  0.1330902E+03
       2.700        2.324        0.000        0.000  6  0.1628075E+03 -0.3308303E+02  0.1364132E+03 -0.8886911E+02
       2.700        2.386        0.000        0.000  6  0.2045152E+03  0.3448417E+02  0.1685783E+03  0.1157921E+03
       2.700        2.449        0.000        0.000  6  0.1547117E+03  0.3487649E+02  0.1269234E+03  0.8846561E+02
       2.700        2.512        0.000        0.000  6  0.7429275E+02  0.1190720E+03 -0.3609946E+02  0.6493259E+02
       2.700        2.575        0.000        0.000  6  0.2287756E+03  0.1690745E+03 -0.2246289E+03  0.4336034E+02
       2.700        2.638        0.000        0.000  6  0.4369029E+03  0.1771440E+03 -0.4363602E+03  0.2176942E+02
       2.700        2.700        0.000        0.000  6  0.6712822E+03  0.1800000E+03 -0.6712822E+03  0.0000000E+00
       2.763        0.063        0.000        0.000  6  0.3885357E+04  0.9169456E+02 -0.1148957E+03  0.3883658E+04
       2.763        0.126        0.000        0.000  6  0.1583062E+04  0.9046943E+02 -0.1297009E+02  0.1583009E+04
       2.763        0.188        0.000        0.000  6  0.7637609E+03  0.9531562E+02 -0.7075643E+02  0.7604763E+03
       2.763        0.251        0.000        0.000  6  0.7107185E+03  0.9915469E+02 -0.1130756E+03  0.7016656E+03
       2.763        0.314        0.000        0.000  6  0.2076210E+03  0.1538616E+03 -0.1863881E+03  0.9146546E+02
       2.763        0.377        0.000        0.000  6  0.4042457E+03  0.9557791E+02 -0.3929243E+02  0.4023315E+03
       2.763        0.440        0.000        0.000  6  0.4628128E+03  0.1187092E+03 -0.2223188E+03  0.4059188E+03
       2.763        0.502        0.000        0.000  6  0.2233922E+03  0.7418073E+02  0.6089754E+02  0.2149315E+03
       2.763        0.565        0.000        0.000  6  0.2456505E+03  0.3385360E+02  0.2040038E+03  0.1368452E+03
       2.763        0.628        0.000        0.000  6  0.8463942E+03  0.1047774E+01  0.8462527E+03  0.1547724E+02
       2.763        0.691        0.000        0.000  6  0.2942176E+04 -0.1407375E+03 -0.2277993E+04 -0.1862028E+04
       2.763        0.754        0.000        0.000  6  0.1147955E+04 -0.1639645E+03 -0.1103290E+04 -0.3171023E+03
       2.763        0.816        0.000        0.000  6  0.2066189E+03 -0.8944820E+02  0.1989889E+01 -0.2066093E+03
       2.763        0.879        0.000        0.000  6  0.1435090E+03 -0.4604592E+02  0.9960697E+02 -0.1033116E+03
       2.763        0.942        0.000        0.000  6  0.2007439E+03 -0.3210374E+02  0.1700476E+03 -0.1066861E+03
       2.763        1.005        0.000        0.000  6  0.1529985E+03 -0.2714355E+02  0.1361482E+03 -0.6980118E+02
       2.763        1.068        0.000        0.000  6  0.1050873E+03 -0.3585671E+02  0.8517159E+02 -0.6155593E+02
       2.763        1.130        0.000        0.000  6  0.4541365E+02 -0.1135204E+03 -0.1812346E+02 -0.4164060E+02
       2.763        1.193        0.000        0.000  6  0.8455640E+02 -0.1682120E+03 -0.8277312E+02 -0.1727407E+02
       2.763        1.256        0.000        0.000  6  0.1229706E+03 -0.1453672E+03 -0.1011816E+03 -0.6988596E+02
       2.763        1.319        0.000        0.000  6  0.2038364E+03 -0.1385103E+03 -0.1526888E+03 -0.1350386E+03
       2.763        1.382        0.000        0.000  6  0.1400856E+03 -0.1415787E+03 -0.1097518E+03 -0.8705470E+02
       2.763        1.444        0.000        0.000  6  0.4407098E+02 -0.8117384E+02  0.6762116E+01 -0.4354911E+02
       2.763        1.507        0.000        0.000  6  0.1107015E+03  0.1700634E+03 -0.1090409E+03  0.1910252E+02
       2.763        1.570        0.000        0.000  6  0.2222030E+03  0.1184258E+03 -0.1057733E+03  0.1954129E+03
       2.763        1.633        0.000        0.000  6  0.2861261E+03  0.6451552E+02  0.1231105E+03  0.2582865E+03
       2.763        1.696        0.000        0.000  6  0.1071335E+03  0.5759488E+02  0.5741308E+02  0.9045070E+02
       2.763        1.758        0.000        0.000  6  0.1231340E+03 -0.7758735E+01  0.1220068E+03 -0.1662334E+02
       2.763        1.821        0.000        0.000  6  0.1894685E+03 -0.2827508E+02  0.1668618E+03 -0.8975223E+02
       2.763        1.884        0.000        0.000  6  0.2452581E+03 -0.2528391E+02  0.2217630E+03 -0.1047507E+03
       2.763        1.947        0.000        0.000  6  0.1199453E+03 -0.2818880E+02  0.1057193E+03 -0.5665958E+02
       2.763        2.010        0.000        0.000  6  0.2007687E+03 -0.6611350E+02  0.8129650E+02 -0.1835727E+03
       2.763        2.072        0.000        0.000  6  0.1649557E+04 -0.2108168E+02  0.1539150E+04 -0.5933434E+03
       2.763        2.135        0.000        0.000  6  0.1624760E+03 -0.9891007E+02 -0.2516496E+02 -0.1605153E+03
       2.763        2.198        0.000        0.000  6  0.2046778E+03  0.1426708E+03 -0.1627525E+03  0.1241154E+03
       2.763        2.261        0.000        0.000  6  0.2637586E+03  0.1350419E+03 -0.1866421E+03  0.1863689E+03
       2.763        2.324        0.000        0.000  6  0.2143986E+03 -0.3252646E+02  0.1807687E+03 -0.1152798E+03
       2.763        2.386        0.000        0.000  6  0.2463207E+03  0.3546864E+02  0.2006117E+03  0.1429293E+03
       2.763        2.449        0.000        0.000  6  0.2102567E+03  0.3184439E+02  0.1786097E+03  0.1109344E+03
       2.763        2.512        0.000        0.000  6  0.9942953E+02  0.1190143E+03 -0.4822602E+02  0.8695103E+02
       2.763        2.575        0.000        0.000  6  0.3174609E+03  0.1681270E+03 -0.3106692E+03  0.6531526E+02
       2.763        2.638        0.000        0.000  6  0.6059479E+03  0.1758723E+03 -0.6043762E+03  0.4361600E+02
       2.763        2.700        0.000        0.000  6  0.9297073E+03  0.1786499E+03 -0.9294492E+03  0.2190442E+02
       2.763        2.763        0.000        0.000  6  0.1285903E+04  0.1800000E+03 -0.1285903E+04  0.0000000E+00
       2.826        0.063        0.000        0.000  6  0.5770961E+04  0.8970660E+02  0.2955068E+02  0.5770885E+04
       2.826        0.126        0.000        0.000  6  0.2518472E+04  0.8762901E+02  0.1041884E+03  0.2516316E+04
       2.826        0.188        0.000        0.000  6  0.1440313E+04  0.9311890E+02 -0.7836479E+02  0.1438180E+04
       2.826        0.251        0.000        0.000  6  0.1534378E+04  0.7655550E+02  0.3567478E+03  0.1492329E+04
       2.826        0.314        0.000        0.000  6  0.4005334E+03  0.1055773E+03 -0.1075585E+03  0.3858214E+03
       2.826        0.377        0.000        0.000  6  0.1899090E+03  0.1539063E+03 -0.1705527E+03  0.8352958E+02
       2.826        0.440        0.000        0.000  6  0.4204299E+03  0.8842101E+02  0.1158495E+02  0.4202703E+03
       2.826        0.502        0.000        0.000  6  0.4604824E+03  0.9827680E+02 -0.6628900E+02  0.4556860E+03
       2.826        0.565        0.000        0.000  6  0.2591860E+03  0.4657342E+02  0.1781708E+03  0.1882354E+03
       2.826        0.628        0.000        0.000  6  0.3800561E+03  0.1284353E+02  0.3705473E+03  0.8448241E+02
